Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
24,Yes,Non-Travel,1132,Human Resources,13,2,Life Sciences,1,1752,4,Female,91,4,3,Manager,2,Divorced,12713,14740,4,Y,No,19,3,2,80,1,18,0,2,1,1,12,13
18,No,Non-Travel,1297,Human Resources,25,2,Technical Degree,1,1753,3,Male,94,3,2,Manager,2,Divorced,7940,3604,6,Y,No,21,4,4,80,0,5,4,3,11,16,14,2
20,No,Travel_Frequently,450,Sales,17,1,Medical,1,1754,3,Female,57,3,2,Sales Executive,1,Divorced,6710,17197,7,Y,Yes,11,1,4,80,2,2,4,3,18,0,6,12
39,Yes,Travel_Rarely,1484,Sales,14,3,Medical,1,1755,2,Male,72,3,3,Sales Representative,3,Single,14434,13807,2,Y,Yes,12,1,2,80,3,22,1,1,26,2,13,7
25,No,Travel_Rarely,887,Sales,27,2,Medical,1,1756,2,Male,40,1,3,Manager,2,Divorced,15975,3942,0,Y,Yes,23,2,1,80,2,15,5,2,26,13,4,13
51,Yes,Travel_Rarely,480,Human Resources,26,4,Technical Degree,1,1757,3,Female,90,1,2,Manager,4,Single,5805,15067,7,Y,No,23,1,1,80,2,3,4,1,11,2,1,5
29,Yes,Non-Travel,1159,Research & Development,22,2,Life Sciences,1,1758,2,Male,84,3,5,Sales Representative,2,Married,10692,14204,1,Y,No,12,4,4,80,2,27,1,3,23,14,3,11
42,No,Travel_Rarely,520,Sales,18,2,Technical Degree,1,1759,2,Male,33,4,5,Research Scientist,3,Married,9182,23032,0,Y,Yes,11,3,3,80,1,39,0,3,23,16,6,12
50,Yes,Travel_Frequently,548,Research & Development,6,4,Life Sciences,1,1760,4,Male,93,1,2,Human Resources,2,Divorced,7551,5790,5,Y,No,19,1,4,80,0,18,4,1,27,8,5,0
18,No,Non-Travel,158,Sales,5,4,Other,1,1761,3,Male,40,2,3,Human Resources,1,Single,5374,2366,1,Y,Yes,14,3,1,80,2,7,5,1,5,3,10,6
35,No,Travel_Rarely,1449,Human Resources,23,3,Life Sciences,1,1762,3,Male,69,4,1,Sales Executive,4,Married,15174,13925,2,Y,Yes,18,1,1,80,0,13,4,2,8,16,1,6
54,No,Non-Travel,836,Human Resources,25,3,Technical Degree,1,1763,4,Male,94,4,5,Sales Representative,4,Single,5577,6259,3,Y,No,13,3,4,80,1,36,2,4,24,2,3,11
53,Yes,Travel_Frequently,731,Human Resources,10,1,Technical Degree,1,1764,4,Male,42,4,3,Manufacturing Director,2,Single,9251,22613,4,Y,Yes,20,2,1,80,1,26,1,2,24,19,1,2
56,No,Travel_Rarely,977,Human Resources,8,1,Other,1,1765,4,Male,93,1,3,Sales Representative,3,Divorced,1136,19819,1,Y,Yes,19,2,4,80,2,0,2,3,22,6,5,2
43,No,Non-Travel,1450,Human Resources,22,2,Life Sciences,1,1766,1,Male,66,2,3,Research Scientist,3,Married,6702,18537,7,Y,No,16,2,4,80,0,20,3,4,2,13,2,7
50,Yes,Travel_Rarely,1464,Human Resources,22,3,Medical,1,1767,3,Female,88,1,4,Manufacturing Director,4,Divorced,2870,6409,0,Y,No,22,3,3,80,1,9,4,2,4,8,2,4
23,No,Travel_Rarely,573,Human Resources,9,1,Marketing,1,1768,3,Male,43,4,4,Healthcare Representative,1,Divorced,11089,8422,9,Y,Yes,20,1,4,80,1,3,4,2,28,18,6,9
25,No,Non-Travel,797,Research & Development,22,1,Technical Degree,1,1769,3,Male,97,4,1,Manager,2,Married,14641,15512,6,Y,No,13,1,4,80,0,15,3,3,18,12,1,3
49,Yes,Non-Travel,998,Human Resources,24,3,Life Sciences,1,1770,3,Male,92,1,2,Manufacturing Director,4,Married,5711,13430,4,Y,No,20,3,2,80,3,1,1,1,11,8,2,4
35,No,Travel_Rarely,904,Sales,23,2,Medical,1,1771,4,Female,68,4,4,Sales Representative,2,Married,5430,12803,9,Y,No,17,1,3,80,3,21,4,4,8,18,7,13
23,Yes,Travel_Frequently,612,Sales,8,1,Other,1,1772,1,Female,95,1,3,Healthcare Representative,4,Married,2371,23140,6,Y,No,21,2,1,80,0,20,1,2,3,10,6,13
35,Yes,Non-Travel,375,Human Resources,11,1,Technical Degree,1,1773,1,Female,80,2,4,Healthcare Representative,4,Single,10689,22388,8,Y,No,10,1,4,80,3,4,1,1,24,15,11,2
51,Yes,Travel_Rarely,851,Sales,28,1,Life Sciences,1,1774,4,Female,84,1,5,Sales Executive,3,Married,4424,16956,4,Y,Yes,12,3,1,80,2,21,0,1,23,14,9,8
33,Yes,Travel_Frequently,897,Sales,2,3,Life Sciences,1,1775,2,Female,83,3,5,Laboratory Technician,2,Divorced,10501,18045,1,Y,No,17,1,1,80,1,13,0,2,19,2,12,13
21,No,Travel_Frequently,348,Human Resources,10,3,Marketing,1,1776,3,Male,57,2,4,Manufacturing Director,3,Divorced,12432,23200,6,Y,No,16,2,1,80,0,0,3,4,0,0,6,14
44,Yes,Travel_Frequently,1063,Human Resources,28,1,Marketing,1,1777,4,Female,42,2,2,Human Resources,3,Divorced,16596,23450,6,Y,No,21,3,1,80,2,23,3,4,2,0,2,11
37,No,Non-Travel,269,Human Resources,16,3,Technical Degree,1,1778,2,Male,82,3,4,Sales Representative,1,Divorced,18536,6050,0,Y,No,23,3,3,80,3,24,5,3,22,18,2,4
40,Yes,Travel_Frequently,154,Sales,15,2,Other,1,1779,4,Male,59,4,2,Laboratory Technician,1,Divorced,16444,17879,2,Y,No,13,2,3,80,3,28,0,3,13,14,3,4
51,Yes,Travel_Rarely,279,Sales,28,2,Technical Degree,1,1780,4,Male,50,2,2,Healthcare Representative,3,Divorced,11384,12330,6,Y,No,20,4,2,80,1,14,5,1,15,7,11,6
53,No,Non-Travel,281,Research & Development,22,4,Technical Degree,1,1781,1,Female,55,2,3,Research Scientist,1,Divorced,11583,15513,2,Y,No,16,1,2,80,1,29,0,4,5,17,7,0
47,Yes,Travel_Frequently,772,Research & Development,4,3,Life Sciences,1,1782,2,Female,73,1,2,Healthcare Representative,4,Divorced,8075,13201,7,Y,Yes,19,4,1,80,2,6,1,4,13,8,12,10
45,Yes,Non-Travel,798,Research & Development,7,1,Other,1,1783,4,Male,96,1,2,Laboratory Technician,4,Married,7103,20820,0,Y,Yes,21,2,1,80,0,5,5,4,29,17,3,13
53,Yes,Travel_Frequently,768,Human Resources,9,2,Technical Degree,1,1784,1,Female,60,2,3,Human Resources,2,Divorced,4586,7400,4,Y,Yes,24,1,4,80,0,19,2,1,19,12,6,3
55,No,Non-Travel,1082,Human Resources,25,3,Other,1,1785,3,Female,43,1,4,Human Resources,4,Married,10478,24003,8,Y,No,14,2,3,80,3,9,0,1,18,16,2,5
30,No,Travel_Rarely,206,Research & Development,9,4,Technical Degree,1,1786,4,Female,31,4,3,Laboratory Technician,2,Divorced,14384,11145,3,Y,No,10,4,1,80,0,4,2,1,28,3,3,9
55,Yes,Travel_Frequently,1258,Sales,8,2,Medical,1,1787,3,Male,35,2,4,Sales Representative,2,Married,7065,11162,5,Y,Yes,24,2,3,80,1,20,0,1,11,14,6,4
38,No,Travel_Frequently,1350,Human Resources,12,2,Medical,1,1788,2,Male,34,2,2,Manager,1,Single,3512,21873,3,Y,No,14,4,2,80,2,10,0,4,6,17,9,10
58,Yes,Travel_Frequently,564,Human Resources,6,1,Marketing,1,1789,3,Female,67,1,1,Laboratory Technician,1,Divorced,15921,4872,6,Y,Yes,16,2,2,80,0,11,4,2,6,6,11,1
52,No,Non-Travel,1073,Human Resources,3,3,Life Sciences,1,1790,4,Female,71,3,5,Healthcare Representative,2,Single,14474,9338,2,Y,No,16,4,3,80,2,23,5,1,26,2,12,10
58,Yes,Travel_Rarely,1064,Research & Development,13,1,Medical,1,1791,3,Female,74,2,4,Research Scientist,2,Married,12212,3413,9,Y,Yes,10,4,1,80,0,23,1,1,12,0,13,10
40,Yes,Non-Travel,459,Human Resources,18,3,Life Sciences,1,1792,1,Male,51,4,2,Human Resources,3,Single,12045,23682,8,Y,No,19,4,3,80,1,13,5,2,13,4,7,10
55,Yes,Non-Travel,745,Human Resources,27,4,Other,1,1793,2,Male,99,3,5,Sales Representative,4,Divorced,8155,9926,9,Y,Yes,20,3,3,80,1,30,0,4,9,8,13,8
50,No,Travel_Frequently,348,Human Resources,28,2,Marketing,1,1794,3,Male,56,3,3,Manufacturing Director,2,Divorced,10096,20569,0,Y,No,20,3,1,80,3,28,0,3,13,4,10,13
51,Yes,Non-Travel,408,Human Resources,4,1,Life Sciences,1,1795,1,Female,74,4,4,Healthcare Representative,3,Married,9793,3875,0,Y,Yes,14,1,3,80,3,35,1,3,29,15,8,10
20,Yes,Non-Travel,1194,Human Resources,15,3,Life Sciences,1,1796,1,Male,31,3,3,Research Scientist,1,Married,12696,9375,0,Y,Yes,11,1,1,80,0,17,2,3,20,5,3,12
43,No,Travel_Frequently,726,Human Resources,15,1,Medical,1,1797,2,Female,46,2,1,Human Resources,4,Single,4521,16692,6,Y,No,19,4,2,80,1,21,5,1,18,7,13,8
25,No,Non-Travel,193,Human Resources,29,2,Life Sciences,1,1798,3,Female,46,2,2,Healthcare Representative,1,Married,16838,5974,2,Y,Yes,17,4,4,80,3,39,0,3,8,6,0,12
46,No,Travel_Frequently,1298,Human Resources,9,3,Marketing,1,1799,3,Female,80,3,5,Healthcare Representative,2,Married,15870,8689,2,Y,Yes,21,2,4,80,3,19,4,3,21,13,9,5
53,Yes,Travel_Frequently,856,Sales,1,1,Technical Degree,1,1800,2,Male,44,1,1,Research Scientist,3,Married,13521,8984,9,Y,Yes,22,3,2,80,1,5,0,3,14,13,4,6
25,Yes,Travel_Frequently,1276,Sales,8,4,Life Sciences,1,1801,1,Female,88,4,3,Sales Representative,2,Divorced,9912,23708,4,Y,Yes,16,3,1,80,1,27,1,3,6,10,4,9
44,Yes,Travel_Frequently,986,Sales,9,3,Marketing,1,1802,3,Male,57,3,4,Laboratory Technician,4,Divorced,7333,18200,9,Y,No,21,3,4,80,3,36,5,4,3,2,13,12
53,Yes,Travel_Frequently,582,Sales,21,1,Medical,1,1803,4,Male,47,2,3,Manufacturing Director,4,Single,17161,7516,8,Y,No,13,1,3,80,0,24,0,2,11,7,10,1
42,Yes,Travel_Frequently,1148,Human Resources,13,2,Marketing,1,1804,1,Female,45,2,2,Manager,4,Divorced,17717,14085,8,Y,Yes,14,4,2,80,3,27,4,4,29,17,7,1
23,No,Travel_Rarely,1220,Sales,12,1,Medical,1,1805,4,Male,67,1,1,Research Scientist,4,Single,4109,12317,4,Y,Yes,14,1,1,80,3,12,1,4,14,10,0,10
41,No,Travel_Rarely,455,Research & Development,12,3,Marketing,1,1806,2,Female,33,1,1,Manufacturing Director,1,Married,1433,22377,2,Y,No,10,3,3,80,0,9,1,3,4,10,1,12
37,Yes,Non-Travel,196,Research & Development,29,3,Other,1,1807,2,Male,34,2,2,Sales Representative,2,Married,8500,21154,9,Y,Yes,23,4,3,80,3,5,0,2,26,15,5,9
25,No,Non-Travel,1072,Research & Development,19,1,Technical Degree,1,1808,2,Female,95,4,3,Manager,2,Divorced,15368,6391,8,Y,Yes,17,2,1,80,0,26,0,3,2,8,9,13
32,No,Travel_Frequently,834,Human Resources,27,1,Medical,1,1809,2,Female,34,2,4,Human Resources,4,Divorced,19611,18541,7,Y,Yes,18,2,2,80,3,27,2,4,18,5,4,11
33,No,Travel_Frequently,1081,Research & Development,15,2,Medical,1,1810,1,Male,49,4,2,Laboratory Technician,2,Single,14503,8854,7,Y,No,12,2,3,80,1,28,2,3,22,6,4,13
30,Yes,Travel_Rarely,1057,Human Resources,25,3,Technical Degree,1,1811,1,Female,57,3,4,Sales Representative,1,Married,17234,10206,6,Y,Yes,11,3,4,80,1,21,0,4,26,19,12,6
45,Yes,Travel_Rarely,945,Human Resources,24,2,Medical,1,1812,1,Male,93,3,5,Sales Executive,4,Divorced,15179,23313,1,Y,No,10,1,2,80,1,36,3,2,29,18,12,0
31,Yes,Travel_Frequently,646,Sales,3,3,Marketing,1,1813,4,Female,56,1,4,Manager,3,Single,7579,20640,9,Y,Yes,23,3,3,80,0,9,3,4,5,16,7,12
58,No,Non-Travel,1220,Sales,17,2,Technical Degree,1,1814,3,Male,94,1,1,Human Resources,1,Married,13639,21126,1,Y,No,16,3,3,80,2,12,4,1,4,18,8,10
25,Yes,Travel_Frequently,206,Human Resources,27,2,Marketing,1,1815,4,Male,40,2,1,Sales Representative,3,Single,14539,10861,9,Y,No,16,3,1,80,1,29,1,3,13,1,14,0
20,Yes,Travel_Frequently,1142,Sales,14,1,Marketing,1,1816,3,Female,47,3,4,Manufacturing Director,2,Divorced,9907,14212,3,Y,No,11,4,4,80,1,2,0,1,15,8,5,0
46,Yes,Travel_Frequently,1061,Sales,25,1,Medical,1,1817,2,Male,76,3,2,Human Resources,2,Single,1575,5384,5,Y,No,13,3,4,80,2,20,2,2,9,15,3,9
37,Yes,Travel_Rarely,235,Sales,13,2,Medical,1,1818,4,Male,60,3,2,Research Scientist,3,Single,16995,9471,6,Y,No,12,4,3,80,1,7,2,2,4,9,10,6
31,Yes,Travel_Rarely,1460,Human Resources,22,3,Marketing,1,1819,4,Male,47,2,2,Healthcare Representative,1,Divorced,18227,24320,7,Y,No,14,3,2,80,2,34,4,1,22,2,8,8
56,Yes,Travel_Frequently,1315,Sales,16,4,Marketing,1,1820,2,Male,64,4,3,Human Resources,4,Married,3457,9193,7,Y,No,20,2,4,80,3,38,3,3,24,11,10,0
20,No,Travel_Rarely,619,Human Resources,17,2,Life Sciences,1,1821,3,Male,99,1,3,Laboratory Technician,2,Single,17284,22254,3,Y,Yes,15,1,1,80,1,7,2,3,11,2,9,11
59,No,Travel_Rarely,983,Sales,7,4,Marketing,1,1822,1,Male,49,1,2,Manufacturing Director,2,Married,2122,20366,4,Y,No,22,4,2,80,1,8,4,3,10,17,9,12
36,Yes,Travel_Rarely,242,Human Resources,3,1,Marketing,1,1823,2,Female,68,2,1,Healthcare Representative,4,Single,8696,13913,0,Y,Yes,23,4,1,80,0,25,4,3,1,7,11,10
28,Yes,Non-Travel,544,Human Resources,21,3,Marketing,1,1824,3,Male,81,4,3,Laboratory Technician,1,Single,15136,12341,6,Y,Yes,20,3,4,80,2,17,4,2,10,7,3,4
19,No,Travel_Frequently,1316,Human Resources,9,2,Marketing,1,1825,3,Female,39,4,5,Laboratory Technician,2,Divorced,2889,10123,4,Y,Yes,13,1,2,80,3,1,2,4,6,0,5,6
44,Yes,Travel_Rarely,1446,Human Resources,4,3,Life Sciences,1,1826,2,Female,61,2,1,Laboratory Technician,3,Divorced,7632,7759,6,Y,No,19,1,1,80,2,11,4,3,1,15,6,12
24,No,Travel_Frequently,603,Research & Development,16,3,Life Sciences,1,1827,1,Female,55,3,1,Research Scientist,1,Single,13821,16620,4,Y,No,19,3,1,80,1,31,1,2,19,4,11,13
31,Yes,Travel_Rarely,1325,Research & Development,23,1,Other,1,1828,1,Male,33,4,4,Sales Executive,3,Married,9673,11730,8,Y,Yes,22,2,1,80,3,28,3,3,6,19,13,12
40,No,Travel_Rarely,338,Sales,21,1,Technical Degree,1,1829,3,Male,96,3,3,Sales Representative,4,Divorced,3798,8670,2,Y,No,23,2,1,80,3,19,1,3,21,9,9,12
52,No,Travel_Frequently,214,Human Resources,29,4,Life Sciences,1,1830,4,Male,60,2,4,Sales Representative,4,Single,6801,3121,2,Y,No,14,4,3,80,1,34,3,4,9,3,5,7
31,Yes,Non-Travel,1304,Research & Development,27,4,Medical,1,1831,4,Male,74,1,4,Research Scientist,2,Divorced,17430,8744,5,Y,Yes,11,3,1,80,0,34,0,4,23,5,10,14
38,No,Non-Travel,717,Human Resources,23,4,Life Sciences,1,1832,1,Female,85,2,4,Laboratory Technician,3,Single,6588,15444,9,Y,Yes,22,2,3,80,2,3,2,1,2,0,2,8
18,Yes,Non-Travel,892,Research & Development,29,2,Medical,1,1833,2,Male,30,2,5,Sales Executive,2,Divorced,11461,20490,0,Y,No,24,3,2,80,1,39,1,3,22,2,0,5
33,No,Non-Travel,483,Sales,7,2,Medical,1,1834,2,Male,76,4,3,Human Resources,1,Divorced,4241,19878,6,Y,No,20,2,2,80,2,30,4,1,25,1,3,4
58,Yes,Travel_Rarely,512,Human Resources,19,3,Life Sciences,1,1835,3,Male,86,3,2,Sales Representative,2,Married,6299,14285,5,Y,Yes,23,2,3,80,1,12,4,3,4,2,4,1
34,Yes,Travel_Frequently,1492,Research & Development,17,2,Other,1,1836,3,Female,44,4,2,Healthcare Representative,4,Single,12659,5001,1,Y,Yes,15,2,1,80,3,33,5,3,27,8,11,9
39,Yes,Non-Travel,182,Human Resources,23,1,Technical Degree,1,1837,4,Female,36,3,4,Manufacturing Director,2,Divorced,14182,7976,2,Y,Yes,16,1,4,80,1,7,5,3,16,7,6,13
27,Yes,Travel_Rarely,923,Human Resources,19,3,Marketing,1,1838,4,Female,75,3,1,Human Resources,1,Divorced,6237,4959,1,Y,No,22,4,1,80,1,17,5,1,20,11,7,1
25,Yes,Non-Travel,393,Sales,1,1,Life Sciences,1,1839,3,Female,43,4,1,Human Resources,2,Divorced,16401,22626,3,Y,Yes,23,4,1,80,3,11,5,3,25,8,5,3
41,No,Travel_Rarely,1165,Sales,3,4,Marketing,1,1840,1,Female,87,3,3,Sales Executive,2,Divorced,4263,12111,9,Y,Yes,15,3,3,80,3,18,3,3,10,6,3,5
57,Yes,Non-Travel,475,Research & Development,28,1,Other,1,1841,2,Male,31,4,4,Healthcare Representative,1,Married,12130,14070,6,Y,Yes,17,2,1,80,1,3,1,2,5,16,9,4
27,Yes,Non-Travel,435,Research & Development,14,3,Marketing,1,1842,4,Female,31,1,1,Laboratory Technician,4,Divorced,14484,6175,3,Y,Yes,24,4,3,80,2,27,4,1,6,7,4,5
25,No,Travel_Frequently,653,Research & Development,12,4,Marketing,1,1843,3,Male,87,1,5,Human Resources,2,Divorced,9264,8072,0,Y,Yes,13,2,3,80,0,11,0,2,29,0,12,9
32,No,Non-Travel,898,Research & Development,26,1,Other,1,1844,4,Male,87,4,3,Human Resources,3,Single,7247,14656,0,Y,Yes,23,3,1,80,2,29,0,3,29,12,8,10
19,No,Travel_Rarely,986,Sales,28,4,Other,1,1845,4,Male,75,1,4,Sales Executive,4,Divorced,11588,22346,6,Y,No,16,1,2,80,0,12,5,2,2,18,1,8
39,Yes,Non-Travel,882,Human Resources,2,4,Marketing,1,1846,1,Male,57,4,4,Sales Representative,3,Single,11146,6910,4,Y,No,19,1,2,80,2,29,2,1,17,14,13,0
38,Yes,Non-Travel,954,Human Resources,28,3,Life Sciences,1,1847,3,Male,34,2,4,Research Scientist,2,Married,17216,5959,8,Y,Yes,21,3,4,80,3,21,1,1,25,1,7,2
49,Yes,Non-Travel,991,Sales,15,4,Other,1,1848,3,Female,99,1,1,Human Resources,3,Divorced,1632,22004,0,Y,No,21,2,3,80,3,3,4,1,16,19,4,10
47,Yes,Travel_Frequently,800,Research & Development,11,4,Other,1,1849,2,Female,71,2,3,Sales Executive,4,Married,4599,9246,7,Y,Yes,22,3,2,80,3,34,2,2,9,0,6,10
43,Yes,Travel_Rarely,438,Sales,5,3,Life Sciences,1,1850,3,Female,44,3,1,Laboratory Technician,4,Divorced,6275,21618,3,Y,Yes,11,3,4,80,0,36,2,1,15,18,11,6
23,No,Travel_Frequently,760,Research & Development,29,1,Life Sciences,1,1851,4,Female,68,3,2,Human Resources,3,Single,2641,16236,4,Y,Yes,20,4,4,80,1,1,1,2,4,15,9,0
43,Yes,Non-Travel,1350,Research & Development,23,3,Life Sciences,1,1852,3,Male,72,1,5,Laboratory Technician,3,Divorced,2008,8503,8,Y,Yes,16,2,2,80,3,36,3,3,20,13,3,13
33,No,Non-Travel,246,Research & Development,19,2,Technical Degree,1,1853,4,Female,39,1,1,Research Scientist,4,Married,7544,7463,9,Y,No,14,4,1,80,1,13,2,4,23,4,14,5
36,Yes,Travel_Frequently,191,Research & Development,1,4,Life Sciences,1,1854,2,Male,65,2,3,Human Resources,2,Married,17998,2905,1,Y,No,22,3,3,80,3,39,3,3,23,16,5,3
54,Yes,Travel_Frequently,907,Sales,13,2,Medical,1,1855,4,Male,85,1,2,Sales Representative,4,Married,3306,18164,3,Y,No,20,1,3,80,1,31,4,4,23,3,6,10
22,Yes,Non-Travel,1451,Human Resources,9,4,Medical,1,1856,4,Female,71,2,5,Laboratory Technician,2,Divorced,1701,24741,9,Y,No,20,3,4,80,3,9,0,3,1,9,8,11
51,No,Travel_Rarely,497,Sales,13,1,Medical,1,1857,2,Male,75,3,1,Manager,4,Divorced,16715,8849,2,Y,No,20,1,2,80,0,20,5,3,4,8,1,13
38,Yes,Non-Travel,718,Research & Development,19,3,Marketing,1,1858,1,Female,66,1,5,Laboratory Technician,3,Divorced,15645,10936,2,Y,No,16,2,4,80,3,16,1,4,18,4,6,11
49,Yes,Non-Travel,1316,Research & Development,13,3,Technical Degree,1,1859,2,Female,66,4,4,Manufacturing Director,3,Divorced,11003,10554,3,Y,No,18,4,4,80,3,22,0,4,5,13,2,7
31,Yes,Travel_Rarely,957,Research & Development,4,4,Other,1,1860,3,Female,57,1,4,Sales Representative,2,Divorced,16075,5453,4,Y,No,13,1,4,80,3,3,2,4,17,16,2,14
57,Yes,Travel_Rarely,747,Research & Development,21,3,Life Sciences,1,1861,3,Female,30,4,4,Laboratory Technician,1,Divorced,9441,20990,5,Y,Yes,14,4,2,80,3,28,2,4,8,10,7,4
18,Yes,Travel_Rarely,1201,Sales,15,1,Life Sciences,1,1862,2,Male,30,1,5,Human Resources,1,Divorced,15242,13762,0,Y,Yes,15,3,4,80,1,18,1,4,3,3,4,2
52,Yes,Travel_Rarely,244,Research & Development,16,2,Other,1,1863,4,Female,63,2,3,Laboratory Technician,4,Divorced,6168,9274,7,Y,No,14,4,4,80,0,17,2,4,16,6,12,11
59,Yes,Non-Travel,1000,Human Resources,12,4,Medical,1,1864,4,Male,71,2,5,Manufacturing Director,1,Married,13378,14863,8,Y,No,17,4,3,80,3,11,4,3,19,6,5,5
51,No,Non-Travel,268,Human Resources,5,3,Medical,1,1865,2,Female,81,2,2,Sales Representative,4,Divorced,16141,8746,6,Y,Yes,15,2,3,80,0,15,4,1,4,0,1,5
35,No,Travel_Frequently,1224,Research & Development,14,4,Marketing,1,1866,2,Male,90,4,5,Manager,1,Single,1649,23050,6,Y,Yes,20,3,3,80,3,16,3,4,7,0,7,6
52,No,Non-Travel,996,Research & Development,8,4,Other,1,1867,1,Male,91,1,2,Sales Representative,4,Divorced,5166,12440,7,Y,No,23,3,4,80,2,35,3,4,18,19,9,4
20,Yes,Travel_Frequently,227,Sales,20,2,Technical Degree,1,1868,3,Female,73,1,5,Manufacturing Director,3,Married,1056,12717,3,Y,No,16,1,3,80,1,32,1,2,15,2,10,6
30,Yes,Travel_Rarely,1487,Human Resources,1,2,Marketing,1,1869,4,Male,96,1,2,Healthcare Representative,1,Divorced,4718,4415,1,Y,Yes,10,2,2,80,1,14,5,1,2,10,12,9
36,No,Non-Travel,155,Research & Development,23,4,Marketing,1,1870,1,Male,57,4,3,Sales Representative,2,Married,13967,21515,1,Y,Yes,10,3,2,80,2,25,3,4,28,14,4,4
25,No,Travel_Frequently,718,Research & Development,19,4,Life Sciences,1,1871,1,Female,76,1,5,Healthcare Representative,3,Married,8237,23625,0,Y,Yes,14,4,3,80,1,2,0,2,1,5,10,6
49,No,Travel_Rarely,200,Research & Development,7,4,Life Sciences,1,1872,2,Male,57,4,5,Sales Executive,1,Single,1581,5913,7,Y,Yes,10,3,3,80,2,16,3,4,20,2,1,8
31,Yes,Non-Travel,1068,Sales,9,4,Other,1,1873,1,Male,47,4,2,Sales Executive,3,Single,12980,7122,5,Y,Yes,16,1,3,80,2,4,0,2,19,12,2,10
27,No,Travel_Frequently,1233,Human Resources,20,2,Marketing,1,1874,1,Female,89,3,1,Sales Representative,2,Married,7776,15897,6,Y,No,14,2,4,80,2,11,1,4,11,2,8,13
19,No,Non-Travel,1218,Human Resources,6,2,Marketing,1,1875,1,Male,54,3,1,Research Scientist,3,Married,11700,16020,1,Y,No,23,1,2,80,2,37,5,1,9,7,1,4
42,Yes,Travel_Rarely,342,Human Resources,13,3,Other,1,1876,2,Male,73,3,1,Sales Representative,1,Married,4806,20953,1,Y,No,14,2,4,80,3,32,5,2,5,7,9,2
21,Yes,Travel_Rarely,719,Human Resources,16,4,Medical,1,1877,2,Female,71,4,1,Healthcare Representative,4,Divorced,12776,14410,4,Y,No,10,3,1,80,0,32,0,2,0,16,12,8
47,No,Travel_Frequently,460,Human Resources,12,3,Life Sciences,1,1878,4,Female,97,2,1,Manager,2,Single,14265,10026,6,Y,Yes,18,3,4,80,2,38,1,2,10,2,12,14
41,Yes,Non-Travel,1365,Research & Development,5,4,Life Sciences,1,1879,4,Male,89,2,4,Healthcare Representative,3,Single,4202,8713,6,Y,Yes,20,2,1,80,2,16,0,2,12,17,14,6
54,No,Non-Travel,883,Sales,4,1,Life Sciences,1,1880,1,Male,60,3,2,Sales Executive,4,Single,4369,4157,9,Y,Yes,19,2,1,80,2,37,1,2,4,12,4,11
27,No,Travel_Frequently,1414,Sales,9,3,Life Sciences,1,1881,1,Female,97,1,3,Healthcare Representative,4,Single,16547,20675,2,Y,No,12,4,1,80,3,27,2,2,4,6,4,3
56,No,Travel_Frequently,1489,Research & Development,29,3,Technical Degree,1,1882,1,Male,44,1,4,Human Resources,3,Single,16633,21244,0,Y,Yes,21,2,4,80,2,25,5,3,27,14,3,10
25,Yes,Travel_Rarely,748,Human Resources,16,3,Marketing,1,1883,2,Female,52,4,3,Human Resources,2,Divorced,12478,4655,1,Y,No,10,4,1,80,0,20,1,3,5,6,5,4
52,Yes,Travel_Frequently,1253,Research & Development,6,4,Marketing,1,1884,2,Male,77,4,2,Human Resources,3,Divorced,13308,23994,8,Y,Yes,11,4,4,80,0,1,3,3,3,4,8,5
27,No,Travel_Rarely,656,Sales,15,4,Other,1,1885,3,Male,59,4,2,Sales Representative,1,Married,9475,17536,5,Y,No,15,3,2,80,0,16,2,3,17,11,2,12
40,Yes,Non-Travel,1066,Sales,12,1,Technical Degree,1,1886,4,Female,59,2,2,Research Scientist,2,Married,11273,13567,5,Y,No,22,4,2,80,3,8,1,3,13,11,0,0
36,No,Non-Travel,339,Sales,6,1,Other,1,1887,2,Female,73,2,2,Sales Executive,4,Divorced,13808,6601,7,Y,Yes,10,4,1,80,0,36,3,1,2,19,13,7
59,No,Travel_Frequently,544,Sales,25,2,Other,1,1888,1,Female,85,3,4,Human Resources,4,Divorced,3772,21198,8,Y,Yes,12,1,4,80,0,24,5,4,2,9,2,11
25,No,Travel_Frequently,877,Human Resources,8,3,Life Sciences,1,1889,1,Female,63,2,4,Healthcare Representative,2,Single,1532,16127,0,Y,Yes,19,3,1,80,3,9,1,2,5,12,7,0
33,No,Non-Travel,854,Sales,23,2,Other,1,1890,1,Female,65,4,5,Manager,3,Married,11213,24383,3,Y,No,23,1,3,80,2,9,5,2,28,8,1,3
50,No,Travel_Frequently,278,Sales,29,2,Other,1,1891,3,Male,36,1,3,Laboratory Technician,4,Married,6999,13347,7,Y,No,18,4,1,80,3,2,4,3,23,8,5,6
